221,21/03/2017,159,0,42,58,20,5,95,0
222,20/03/2017,215,0,42,58,98,5,95,0
223,19/03/2017,586,0,42,58,60,5,95,0
224,18/03/2017,1302.3,0,42,58,45,5,95,0
225,17/03/2017,545,0,42,58,30,5,95,0
226,16/03/2017,160,0,42,58,50,5,95,0
227,15/03/2017,355,0,42,58,30,5,95,0
228,14/03/2017,0,0,42,58,650,5,95,0
229,13/03/2017,0,0,42,58,35,5,95,0
230,12/03/2017,0,0,42,58,215,5,95,0
231,11/03/2017,480,0,42,58,30,5,95,0
232,10/03/2017,0,0,42,58,350,5,95,0
233,09/03/2017,0,0,42,58,360,5,95,0
234,08/03/2017,366,0,42,58,215,5,95,0
235,07/03/2017,0,0,42,58,357,5,95,0
236,06/03/2017,0,0,42,58,125,5,95,0
237,05/03/2017,0,0,42,58,458,5,95,0
238,04/03/2017,399,0,42,58,20,5,95,0
239,03/03/2017,300,0,42,58,20,5,95,0
240,02/03/2017,0,0,42,58,421,5,95,0
241,01/03/2017,394,0,42,58,20,5,95,0
242,28/02/2017,0,0,42,58,365,5,95,0
243,27/02/2017,100,0,42,58,122,5,95,0
244,26/02/2017,0,0,42,58,30,5,95,0
245,25/02/2017,504.4,0,42,58,30,5,95,0
246,24/02/2017,1278,0,42,58,41,5,95,0
247,23/02/2017,796.1,0,42,58,35,5,95,0
248,22/02/2017,52,0,42,58,33,5,95,0
249,21/02/2017,190,0,42,58,25,5,95,0
250,20/02/2017,35,0,42,58,45,5,95,0
251,19/02/2017,365,0,42,58,35,5,95,0
252,18/02/2017,50,0,42,58,66,5,95,0
253,17/02/2017,130,0,42,58,12,5,95,0
254,16/02/2017,180,0,42,58,205,5,95,0
255,15/02/2017,540,0,42,58,33,5,95,0
256,14/02/2017,254,0,42,58,74,5,95,0
257,13/02/2017,50,0,42,58,108,5,95,0
258,12/02/2017,1062,0,42,58,88,5,95,0
259,11/02/2017,640,0,42,58,65,5,95,0
260,10/02/2017,30,0,42,58,32,5,95,0
261,09/02/2017,165,0,42,58,98,5,95,0
262,08/02/2017,240,0,42,58,336,5,95,0
263,07/02/2017,175,0,42,58,108,5,95,0
264,06/02/2017,510,0,42,58,36,5,95,0
265,05/02/2017,1210,0,42,58,65,5,95,0
266,04/02/2017,644,0,42,58,25,5,95,0
267,03/02/2017,65,0,42,58,125,5,95,0
268,02/02/2017,375,0,42,58,32,5,95,0
269,01/02/2017,95,0,42,58,123,5,95,0
270,31/01/2017,0,0,42,58,111,5,95,0
271,30/01/2017,667,0,42,58,32,5,95,0
272,29/01/2017,430,0,42,58,55,5,95,0
273,28/01/2017,315,0,42,58,26,5,95,0
274,27/01/2017,60,0,42,58,85,5,95,0
275,26/01/2017,0,0,42,58,365,5,95,0
276,25/01/2017,20,0,42,58,124,5,95,0
277,24/01/2017,115,0,42,58,105,5,95,0
278,23/01/2017,0,0,42,58,225,5,95,0
279,22/01/2017,77,0,42,58,120,5,95,0
280,21/01/2017,699,0,42,58,33,5,95,0
281,20/01/2017,0,0,42,58,205,5,95,0
282,19/01/2017,615,0,42,58,55,5,95,0
283,18/01/2017,991,0,42,58,32,5,95,0
284,17/01/2017,971,0,42,58,12,5,95,0
285,16/01/2017,300,0,42,58,36,5,95,0
286,15/01/2017,172,0,42,58,27,5,95,0
287,14/01/2017,0,0,42,58,123,5,95,0
288,13/01/2017,1100,0,42,58,52,5,95,0
289,12/01/2017,354,0,42,58,32,5,95,0
290,11/01/2017,0,0,42,58,222,5,95,0
291,10/01/2017,123,0,42,58,205,5,95,0
292,09/01/2017,300,0,42,58,45,5,95,0
293,08/01/2017,630,0,42,58,45,5,95,0
294,07/01/2017,650,0,42,58,33,5,95,0
295,06/01/2017,162,0,42,58,25,5,95,0
296,05/01/2017,252,0,42,58,36,5,95,0
297,04/01/2017,0,0,42,58,402,5,95,0
298,03/01/2017,252,0,42,58,125,5,95,0
299,02/01/2017,285,0,42,58,55,5,95,0
